mId,mCode,mmCode,mName,pmCode,pmName,pmMain,pmLeng,pmDiff,pmUp,pmDown
1,461700101,2710070100,가야산,277,기능마을구간,-,0.35,쉬움,6,4
1,461700101,2710070100,가야산,278,운곡동구간,-,0.42,쉬움,7,5
1,461700101,2710070100,가야산,279,앙암바위구간,-,0.51,쉬움,9,6
1,461700101,2710070100,가야산,280,운곡동구간,-,0.39,쉬움,7,5
1,461700101,2710070100,가야산,281,영천사구간,-,0.42,쉬움,7,5
1,461700101,2710070100,가야산,282,운곡동구간,-,0.38,쉬움,7,5
1,461700101,2710070100,가야산,283,앙암마을구간,-,0.4,쉬움,7,5
1,461700101,2710070100,가야산,284,석가네구간,-,1.57,쉬움,28,19
1,461700101,2710070100,가야산,285,동수농공단지구간,-,1.02,쉬움,19,13
1,461700101,2710070100,가야산,286,운곡동구간,-,0.32,쉬움,6,4
1,461700101,2710070100,가야산,287,진포동구간,-,0.81,쉬움,14,10
1,462300101,2710070100,가야산,288,마동구간,-,1.48,쉬움,26,18
1,462300101,2710070100,가야산,289,마동구간,-,0.83,쉬움,18,12
1,462300101,2710070100,가야산,290,마동구간,-,0.63,쉬움,11,8
1,462300101,2710070100,가야산,291,성황동구간,-,0.59,쉬움,10,7
1,462300101,2710070100,가야산,292,마동구간,-,0.81,쉬움,14,10
1,462300101,2710070100,가야산,293,-,-,0.47,쉬움,8,6
1,462300101,2710070100,가야산,294,-,-,0.33,쉬움,6,4
1,462300101,2710070100,가야산,295,-,-,0.56,쉬움,10,7
1,462300101,2710070100,가야산,296,-,-,0.83,쉬움,15,10
1,462300101,2710070100,가야산,297,중군동구간,-,0.28,쉬움,5,3
1,462300101,2710070100,가야산,298,광영동구간,-,0.53,쉬움,9,7
1,462300101,2710070100,가야산,299,-,-,1.04,쉬움,18,13
1,462300101,2710070100,가야산,300,신금리구간,-,1.87,쉬움,35,25
1,462300101,2710070100,가야산,301,마동구간,-,0.34,쉬움,6,4
1,462300101,2710070100,가야산,302,광영동구간,-,0.43,쉬움,8,5
1,462300101,2710070100,가야산,303,마동구간,-,0.02,쉬움,1,0
1,462300101,2710070100,가야산,304,광영동구간,-,0.4,쉬움,7,5
1,462300101,2710070100,가야산,305,광영동구간,-,0.24,쉬움,4,3
1,462300101,2710070100,가야산,306,광영동구간,-,0.08,쉬움,1,1
1,462300101,2710070100,가야산,307,마동구간,-,0.13,쉬움,2,2
1,462300101,2710070100,가야산,308,-,-,0.23,쉬움,4,3
1,462300101,2710070100,가야산,309,-,-,0.05,쉬움,1,1
1,462300101,2710070100,가야산,310,-,-,0.03,쉬움,1,0
1,462300101,2710070100,가야산,311,광영동구간,-,0.04,쉬움,1,0
1,462300101,2710070100,가야산,312,-,-,0.88,쉬움,16,11
1,462300101,2710070100,가야산,313,-,-,0.28,쉬움,5,3
1,462300101,2710070100,가야산,314,-,-,0.29,쉬움,5,4
1,462300101,2710070100,가야산,315,-,-,0.28,쉬움,5,3
1,462300101,2710070100,가야산,316,-,-,0.13,쉬움,2,2
1,462300101,2710070100,가야산,317,-,-,0.44,쉬움,8,5
1,462300101,2710070100,가야산,318,-,-,0.25,쉬움,4,3
1,462300101,2710070100,가야산,319,-,-,0.13,쉬움,2,2
1,462300101,2710070100,가야산,320,-,-,0.63,쉬움,11,8
1,462300101,2710070100,가야산,321,-,-,0.25,쉬움,4,3
1,462300101,2710070100,가야산,322,-,-,0.23,쉬움,4,3
1,462300101,2710070100,가야산,323,-,-,0.16,쉬움,3,2
1,462300101,2710070100,가야산,324,-,-,0.07,쉬움,1,1
1,462300101,2710070100,가야산,325,-,-,0.15,쉬움,3,2
1,462300101,2710070100,가야산,326,-,-,0.31,쉬움,5,4
1,462300101,2710070100,가야산,327,-,-,0.15,쉬움,3,2
1,462300101,2710070100,가야산,328,-,-,0.03,쉬움,1,0
1,462300101,2710070100,가야산,329,-,-,0.02,쉬움,1,0
1,462300101,2710070100,가야산,330,-,-,0.13,쉬움,2,2
1,462300101,2710070100,가야산,331,-,-,0.17,쉬움,3,2
1,462300101,2710070100,가야산,332,-,-,0.26,쉬움,5,3
1,462300101,2710070100,가야산,333,-,-,0.02,쉬움,1,0
1,462300101,2710070100,가야산,334,-,-,0.04,쉬움,1,0
1,462300101,2710070100,가야산,335,-,-,0.03,쉬움,1,0
1,462300101,2710070100,가야산,336,-,-,0.02,쉬움,1,0
1,462300101,2710070100,가야산,337,장동리구간,-,1.83,쉬움,32,23
2,-,2213100200,가리산,-,-,-,-,-,-,-
3,427700101,2211050100,가리왕산,215,회동리구간,-,3.98,쉬움,70,49
3,427700101,2211050100,가리왕산,216,숙암리구간,-,4.87,쉬움,86,60
3,427700101,2211050100,가리왕산,217,회동리구간,-,3.97,쉬움,70,49
3,427700101,2211050100,가리왕산,218,-,-,1.82,쉬움,32,22
3,427700101,2211050100,가리왕산,219,장전리구간,-,0.23,쉬움,4,3
3,427700101,2211050100,가리왕산,220,숙암리구간,-,3.63,쉬움,64,45
3,427700101,2211050100,가리왕산,221,장전리구간,-,3.86,쉬움,68,48
3,427700101,2211050100,가리왕산,222,숙암리구간,-,3.24,쉬움,57,40
3,427700101,2211050100,가리왕산,223,하안미리구간,-,3.01,쉬움,113,79
3,427700101,2211050100,가리왕산,224,숙암리구간,-,0.69,쉬움,12,9
4,317100101,1704060100,가지산,545,-,-,1.81,쉬움,32,22
4,317100101,1704060100,가지산,546,덕현리구간,-,0.33,중간,7,5
4,317100101,1704060100,가지산,547,-,-,1.3,쉬움,23,16
4,317100101,1704060100,가지산,548,-,-,1.32,쉬움,23,16
4,317100101,1704060100,가지산,549,덕현리구간,-,0.53,쉬움,9,7
4,317100101,1704060100,가지산,550,덕현리구간,-,0.17,쉬움,3,2
4,317100101,1704060100,가지산,551,덕현리구간,-,1.94,쉬움,73,51
4,317100101,1704060100,가지산,552,삼양리구간,-,0.52,쉬움,9,6
4,317100101,1704060100,가지산,553,-,-,0.27,쉬움,5,3
4,317100101,1704060100,가지산,554,삼양리구간,-,0.22,쉬움,4,3
4,317100101,1704060100,가지산,555,삼양리구간,-,0.03,쉬움,1,0
4,317100101,1704060100,가지산,556,삼양리구간,-,0.02,쉬움,1,0
4,317100101,1704060100,가지산,557,삼양리구간,-,0.69,쉬움,12,9
4,317100101,1704060100,가지산,558,-,-,0.02,쉬움,1,0
4,317100101,1704060100,가지산,559,-,-,0.38,쉬움,7,5
4,317100101,1704060100,가지산,560,-,-,0.62,쉬움,11,8
4,317100101,1704060100,가지산,561,-,-,0.31,쉬움,5,4
4,317100101,1704060100,가지산,562,삼양리구간,-,0.12,쉬움,2,1
4,317100101,1704060100,가지산,563,신원리구간,-,0.75,쉬움,13,9
4,317100101,1704060100,가지산,564,신원리구간,-,1.27,쉬움,22,16
4,317100101,1704060100,가지산,565,신원리구간,-,1.19,쉬움,21,15
4,317100101,1704060100,가지산,566,신원리구간,-,0.52,쉬움,9,6
4,317100101,1704060100,가지산,567,신원리구간,-,0.82,중간,31,22
4,317100101,1704060100,가지산,568,-,-,0.1,쉬움,2,1
4,317100101,1704060100,가지산,569,신원리구간,-,0.53,쉬움,9,7
4,317100101,1704060100,가지산,570,신원리구간,-,0.14,쉬움,2,2
4,317100101,1704060100,가지산,571,신원리구간,-,0.22,쉬움,4,3
4,317100101,1704060100,가지산,572,-,-,0.15,쉬움,3,2
4,317100101,1704060100,가지산,573,-,-,0.16,쉬움,3,2
4,317100101,1704060100,가지산,574,신원리구간,-,0.66,쉬움,12,8
4,317100101,1704060100,가지산,575,신원리구간,-,0.88,쉬움,16,11
4,317100101,1704060100,가지산,576,신원리구간,-,0.14,쉬움,2,2
4,317100101,1704060100,가지산,577,신원리구간,-,1.32,쉬움,33,23
4,317100101,1704060100,가지산,578,-,-,1.26,쉬움,22,16
4,317100101,1704060100,가지산,579,신원리구간,-,0.85,쉬움,15,11
4,317100101,1704060100,가지산,580,신원리구간,-,1.59,쉬움,28,20
4,317100101,1704060100,가지산,581,-,-,0.25,쉬움,4,3
4,317100101,1704060100,가지산,582,신원리구간,-,1.33,중간,50,35
4,317100101,1704060100,가지산,583,신원리구간,-,0.24,쉬움,4,3
4,317100101,1704060100,가지산,584,-,-,0.11,쉬움,2,1
4,317100101,1704060100,가지산,585,-,-,0.08,쉬움,1,1
4,317100101,1704060100,가지산,586,-,-,0.07,쉬움,1,1
4,317100101,1704060100,가지산,587,-,-,0.03,쉬움,1,0
4,317100101,1704060100,가지산,588,신원리구간,-,0.07,쉬움,1,1
4,317100101,1704060100,가지산,589,신원리구간,-,0.29,쉬움,5,4
4,317100101,1704060100,가지산,590,-,-,1.8,쉬움,32,22
4,317100101,1704060100,가지산,591,-,-,1.17,쉬움,21,14
4,317100101,1704060100,가지산,592,신원리구간,-,3.28,쉬움,58,41
4,317100101,1704060100,가지산,593,삼양리구간,-,0.75,쉬움,13,9
4,317100101,1704060100,가지산,594,-,-,1.56,쉬움,28,19
4,317100101,1704060100,가지산,595,-,-,1.75,쉬움,31,22
4,317100101,1704060100,가지산,596,-,-,3.02,쉬움,53,37
4,317100101,1704060100,가지산,597,-,-,0.5,쉬움,9,6
4,317100101,1704060100,가지산,598,-,-,1.26,쉬움,22,16
4,317100101,1704060100,가지산,599,-,-,2.06,쉬움,36,25
4,317100101,1704060100,가지산,600,-,-,0.81,쉬움,14,10
4,317100101,1704060100,가지산,601,삼양리구간,석남고개,4.18,쉬움,157,110
4,317100101,1704060100,가지산,602,-,-,2.55,쉬움,45,32
4,317100101,1704060100,가지산,603,-,-,3.75,쉬움,66,46
4,317100101,1704060100,가지산,604,신원리구간,-,1.04,쉬움,18,13
4,317100101,1704060100,가지산,605,-,-,0.18,쉬움,3,2
4,317100101,1704060100,가지산,606,-,-,0.88,쉬움,16,11
4,317100101,1704060100,가지산,607,-,-,0.44,쉬움,8,5
4,317100101,1704060100,가지산,608,-,-,0.05,쉬움,1,1
4,317100101,1704060100,가지산,609,-,-,1.96,쉬움,35,24
4,317100101,1704060100,가지산,610,삼양리구간,-,0.63,쉬움,11,8
4,317100101,1704060100,가지산,611,신원리구간,-,0.45,쉬움,8,6
4,317100101,1704060100,가지산,612,-,-,0.44,쉬움,8,5
4,317100101,1704060100,가지산,613,-,-,1.71,쉬움,30,21
4,317100101,1704060100,가지산,614,-,-,0.34,쉬움,6,4
4,317100101,1704060100,가지산,615,-,-,0.32,쉬움,6,4
4,317100101,1704060100,가지산,616,-,-,0.31,쉬움,5,4
4,317100101,1704060100,가지산,617,-,-,0.01,쉬움,1,0
4,317100101,1704060100,가지산,618,-,-,0.02,쉬움,1,0
4,317100101,1704060100,가지산,619,삼양리구간,-,0.33,쉬움,6,4
4,317100101,1704060100,가지산,620,삼양리구간,-,3.33,쉬움,59,41
4,317100101,1704060100,가지산,621,신원리구간,-,0.42,쉬움,7,5
4,317100101,1704060100,가지산,622,-,-,0.43,쉬움,8,5
4,317100101,1704060100,가지산,623,-,-,0.14,쉬움,2,2
4,317100101,1704060100,가지산,624,-,-,0.06,쉬움,1,1
4,317100101,1704060100,가지산,625,-,-,0.17,쉬움,3,2
4,317100101,1704060100,가지산,626,-,-,0.36,쉬움,6,4
4,317100101,1704060100,가지산,627,삼양리구간,석남고개,0.49,쉬움,9,6
4,317100101,1704060100,가지산,628,삼양리구간,석남고개,0.2,쉬움,4,2
4,317100101,1704060100,가지산,629,삼양리구간,석남고개,0.04,쉬움,1,0
4,317100101,1704060100,가지산,630,-,-,0.52,쉬움,9,6
4,317100101,1704060100,가지산,631,-,-,0.43,쉬움,8,5
4,317100101,1704060100,가지산,632,삼양리구간,석남고개,0.24,쉬움,4,3
4,317100101,1704060100,가지산,633,삼양리구간,석남고개,0.76,쉬움,13,9
4,317100101,1704060100,가지산,634,-,-,0.14,쉬움,2,2
4,317100101,1704060100,가지산,635,신원리구간,-,0.21,쉬움,4,3
4,317100101,1704060100,가지산,636,-,-,0.76,쉬움,13,9
4,468000101,1704060100,가지산,637,봉덕리구간,-,0.73,쉬움,18,13
4,468000101,1704060100,가지산,638,봉덕리구간,-,0.7,중간,18,12
4,468000101,1704060100,가지산,639,봉덕리구간,-,1.26,쉬움,27,19
5,414800101,2140140100,감악산,1113,신암리구간,-,2.73,쉬움,59,41
5,414800101,2140140100,감악산,1114,신산리구간,-,5.14,쉬움,91,63
5,414800101,2140140100,감악산,1115,-,-,3.33,쉬움,59,41
5,414800101,2140140100,감악산,1116,-,-,1.71,쉬움,30,21
5,414800101,2140140100,감악산,1117,설마리구간,-,1.43,쉬움,54,38
5,414800101,2140140100,감악산,1118,객현리구간,-,1.2,쉬움,21,15
5,414800101,2140140100,감악산,1119,황방리구간,-,1.18,쉬움,21,15
5,414800101,2140140100,감악산,1120,설마리구간,-,2.12,쉬움,37,26
5,414800101,2140140100,감악산,1121,-,-,0.12,쉬움,2,1
5,414800101,2140140100,감악산,1122,-,-,1.06,쉬움,19,13
5,414800101,2140140100,감악산,1123,객현리구간,-,2.21,쉬움,39,27
5,414800101,2140140100,감악산,1124,객현리구간,-,2.4,쉬움,42,30
5,414800101,2140140100,감악산,1125,신암리구간,-,1.11,쉬움,20,14
5,414800101,2140140100,감악산,1126,설마리구간,-,1.47,쉬움,26,18
5,414800101,2140140100,감악산,1127,설마리구간,-,0.98,쉬움,17,12
5,414800101,2140140100,감악산,1128,설마리구간,-,0.02,쉬움,1,0
5,414800101,2140140100,감악산,1129,설마리구간,-,0.58,쉬움,10,7
5,414800101,2140140100,감악산,1130,설마리구간,-,0.06,쉬움,1,1
5,414800101,2140140100,감악산,1131,-,-,0.09,쉬움,2,1
5,414800101,2140140100,감악산,1132,-,-,0.99,쉬움,17,12
5,414800101,2140140100,감악산,1133,-,-,0.21,쉬움,4,3
5,414800101,2140140100,감악산,1134,-,-,0.07,쉬움,1,1
5,414800101,2140140100,감악산,1135,-,-,0.14,쉬움,2,2
5,414800101,2140140100,감악산,1136,-,-,0.11,쉬움,2,1
5,414800101,2140140100,감악산,1137,-,-,0.05,쉬움,1,1
5,414800101,2140140100,감악산,1138,-,-,0.07,쉬움,1,1
5,414800101,2140140100,감악산,1139,-,-,0.02,쉬움,1,0
5,414800101,2140140100,감악산,1140,객현리구간,-,0.03,쉬움,1,0
5,414800101,2140140100,감악산,1141,객현리구간,-,0.02,쉬움,1,0
5,414800101,2140140100,감악산,1142,신암리구간,-,0.07,쉬움,1,1
5,414800101,2140140100,감악산,1143,-,-,0.11,쉬움,2,1
5,414800101,2140140100,감악산,1144,-,-,0.18,쉬움,3,2
5,414800101,2140140100,감악산,1145,-,-,0.06,쉬움,1,1
5,421303001,2140140100,감악산,1146,황둔리구간,-,2.43,쉬움,43,30
5,421303001,2140140100,감악산,1147,신림리구간,-,2.33,쉬움,58,41
5,421303001,2140140100,감악산,1148,황둔리구간,-,1.13,쉬움,20,14
5,421303001,2140140100,감악산,1149,용암리구간,-,1.03,쉬움,18,13
5,421303001,2140140100,감악산,1150,용암리구간,-,0.25,쉬움,4,3
5,421303001,2140140100,감악산,1151,용암리구간,-,2.1,쉬움,37,26
5,421303001,2140140100,감악산,1152,용암리구간,-,0.47,쉬움,8,6
5,421303001,2140140100,감악산,1153,용암리구간,-,1.67,쉬움,29,21
5,421303001,2140140100,감악산,1154,신림리구간,-,3.46,쉬움,130,91
5,421303001,2140140100,감악산,1155,황둔리구간,-,3.4,쉬움,60,42
5,431504201,2140140100,감악산,1156,명암리구간,-,0.7,쉬움,12,9
5,431504201,2140140100,감악산,1157,명암리구간,-,2.67,쉬움,100,70
5,431504201,2140140100,감악산,1158,명암리구간,-,1.96,쉬움,35,24
5,431504201,2140140100,감악산,1159,명암리구간,-,0.18,쉬움,3,2
5,431504201,2140140100,감악산,1160,오미리구간,-,1.84,쉬움,32,23
5,431504201,2140140100,감악산,1161,명암리구간,-,2.62,쉬움,98,69
5,431504201,2140140100,감악산,1162,황둔리구간,-,3.03,쉬움,53,37
5,431504201,2140140100,감악산,1163,황둔리구간,-,1.44,쉬움,25,18
5,431504201,2140140100,감악산,1164,황둔리구간,-,0.41,중간,9,6
5,431504201,2140140100,감악산,1165,황둔리구간,-,1.63,쉬움,29,20
5,431504201,2140140100,감악산,1166,황둔리구간,-,0.66,쉬움,12,8
5,431504201,2140140100,감악산,1167,명암리구간,-,3,쉬움,113,79
5,431504201,2140140100,감악산,1168,명암리구간,-,0.05,쉬움,1,1
5,431504201,2140140100,감악산,1169,황둔리구간,-,1.04,쉬움,18,13
5,431504201,2140140100,감악산,1170,명암리구간,-,0.05,쉬움,1,1
5,431504201,2140140100,감악산,1171,황둔리구간,-,2.7,쉬움,81,57
5,488800101,2140140100,감악산,1172,무촌리구간,-,0.18,쉬움,3,2
5,488800101,2140140100,감악산,1173,전척리구간,-,0.87,쉬움,15,11
5,488800101,2140140100,감악산,1174,감악로길구간,-,0.56,쉬움,10,7
5,488800101,2140140100,감악산,1175,감악산-감악재구간,-,0.69,쉬움,12,9
5,488800101,2140140100,감악산,1176,감악재길구간,-,1.71,쉬움,30,21
5,488800101,2140140100,감악산,1177,고척길구간,-,0.84,쉬움,15,10
5,488800101,2140140100,감악산,1178,고척길구간,-,1.01,쉬움,22,15
5,488800101,2140140100,감악산,1179,내동길구간,-,0.5,쉬움,9,6
5,488800101,2140140100,감악산,1180,명산길구간,-,0.63,쉬움,12,8
5,488800101,2140140100,감악산,1181,물맞이길구간,-,1.07,쉬움,19,13
5,488800101,2140140100,감악산,1182,부도가는길구간,-,0.15,쉬움,3,2
5,488800101,2140140100,감악산,1183,세안길구간,-,1,쉬움,18,12
5,488800101,2140140100,감악산,1184,세안길구간,-,1.14,쉬움,20,14
5,488800101,2140140100,감악산,1185,세안길구간,-,1.15,쉬움,20,14
5,488800101,2140140100,감악산,1186,연수사길구간,-,0.62,쉬움,11,8
5,488800101,2140140100,감악산,1187,임불길구간,-,0.92,쉬움,16,11
5,488800101,2140140100,감악산,1188,중간오름길구간,-,0.68,쉬움,12,8
5,488800101,2140140100,감악산,1189,참나무평원길구간,-,0.44,쉬움,8,5
5,488800101,2140140100,감악산,1190,평전다리길구간,-,0.61,쉬움,11,8
5,488800101,2140140100,감악산,1191,내동길구간,-,1.37,쉬움,51,36
5,488800101,2140140100,감악산,1192,청룡길구간,-,2.21,쉬움,39,27
5,488800101,2140140100,감악산,1193,내동길구간,-,1.16,쉬움,20,14
5,488800101,2140140100,감악산,1194,내동길구간,-,0.22,쉬움,4,3
5,488800101,2140140100,감악산,1195,연수사길구간,-,0.53,쉬움,9,7
5,488800101,2140140100,감악산,1196,물맞이길구간,-,0.05,쉬움,1,1
5,488800101,2140140100,감악산,1197,감악산-감악재구간,-,0.07,쉬움,1,1
5,488800101,2140140100,감악산,1198,감악산-감악재구간,-,0.05,쉬움,1,1
5,488800101,2140140100,감악산,1199,고척길구간,-,0.39,중간,7,5
5,488800101,2140140100,감악산,1200,고척길구간,-,0.6,쉬움,11,7
5,488800101,2140140100,감악산,1201,물맞이길구간,-,0.4,쉬움,7,5
5,488800101,2140140100,감악산,1202,물맞이길구간,-,0.7,중간,18,12
5,488800101,2140140100,감악산,1203,감악로길구간,-,0.13,쉬움,2,2
5,488800101,2140140100,감악산,1204,참나무평원길구간,-,0.22,쉬움,4,3
5,488800101,2140140100,감악산,1205,참나무평원길구간,-,0.06,쉬움,1,1
5,488800101,2140140100,감악산,1206,평전다리길구간,-,1.2,쉬움,21,15
5,488800101,2140140100,감악산,1207,평전다리길구간,-,0.21,쉬움,4,3
5,488800101,2140140100,감악산,1208,참나무평원길구간,-,1.21,쉬움,21,15
5,488800101,2140140100,감악산,1209,평전다리길구간,-,0.08,쉬움,1,1
5,488800101,2140140100,감악산,1210,물맞이길구간,-,0.25,쉬움,4,3
5,488800101,2140140100,감악산,1211,평전다리길구간,-,0.43,쉬움,8,5
5,488800101,2140140100,감악산,1212,평전다리길구간,-,0.27,쉬움,5,3
5,488800101,2140140100,감악산,1213,명산길구간,-,1.14,쉬움,20,14
5,488800101,2140140100,감악산,1214,신선폭포길-감악산지부도길구간,-,2.91,쉬움,109,76
5,488800101,2140140100,감악산,1215,명산길구간,-,2.99,쉬움,90,63
5,488800101,2140140100,감악산,1216,고척길구간,-,1.74,쉬움,31,21
5,488800101,2140140100,감악산,1217,물맞이길구간,-,0.28,쉬움,5,3
5,488800101,2140140100,감악산,1218,참나무평원길구간,-,0.1,쉬움,2,1
6,-,2607102300,강천산,-,-,-,-,-,-,-
7,483100401,2402020400,계룡산,2580,고현동구간,-,0.54,쉬움,10,7
7,483100401,2402020400,계룡산,2581,-,-,0.29,쉬움,5,4
7,483100401,2402020400,계룡산,2582,고현동구간,-,0.28,중간,5,3
7,483100401,2402020400,계룡산,2583,고현동구간,-,0.41,쉬움,8,5
7,483100401,2402020400,계룡산,2584,-,-,0.45,쉬움,8,6
7,483100401,2402020400,계룡산,2585,고현동구간,-,0.63,쉬움,14,9
7,483100401,2402020400,계룡산,2586,-,-,1.06,쉬움,19,13
7,483100401,2402020400,계룡산,2587,-,-,0.68,쉬움,12,8
7,483100401,2402020400,계룡산,2588,상동동구간,-,1.04,쉬움,18,13
7,483100401,2402020400,계룡산,2589,상동동구간,-,1.73,쉬움,31,21
7,483100401,2402020400,계룡산,2590,-,-,1,쉬움,18,12
7,483100401,2402020400,계룡산,2591,장평동구간,-,3.95,쉬움,148,104
7,483100401,2402020400,계룡산,2592,동상리구간,-,3.25,쉬움,81,57
7,483100401,2402020400,계룡산,2593,고현동구간,-,1.54,쉬움,58,40
7,483100401,2402020400,계룡산,2594,서정리구간,-,2.52,쉬움,95,66
8,427206801,2215064300,계방산,2633,노동리구간,-,4.54,쉬움,170,119
8,427206801,2215064300,계방산,2634,자운리구간,-,3.94,쉬움,148,103
8,427206801,2215064300,계방산,2635,노동리구간,-,5.45,쉬움,96,67
9,427200401,2216100300,공작산,4098,-,-,1.33,쉬움,23,16
9,427200401,2216100300,공작산,4099,-,-,0.46,쉬움,8,6
9,427200401,2216100300,공작산,4100,-,-,0.9,쉬움,16,11
9,427200401,2216100300,공작산,4101,-,-,0.5,쉬움,9,6
9,427200401,2216100300,공작산,4102,노천리구간,-,1.02,쉬움,18,13
9,427200401,2216100300,공작산,4103,노천리구간,-,0.39,쉬움,7,5
9,427200401,2216100300,공작산,4104,-,-,1.22,쉬움,22,15
9,427200401,2216100300,공작산,4105,-,-,1.51,쉬움,27,19
9,427200401,2216100300,공작산,4106,노천리구간,-,0.13,쉬움,2,2
9,427200401,2216100300,공작산,4107,-,-,1.89,쉬움,33,23
9,427200401,2216100300,공작산,4108,-,-,0.18,쉬움,3,2
9,427200401,2216100300,공작산,4109,-,-,0.88,쉬움,16,11
9,427200401,2216100300,공작산,4110,-,-,0.35,쉬움,6,4
9,427200401,2216100300,공작산,4111,-,-,0.64,쉬움,11,8
9,427200401,2216100300,공작산,4112,-,-,0.92,쉬움,16,11
9,427200401,2216100300,공작산,4113,-,-,0.19,쉬움,3,2
9,427200401,2216100300,공작산,4114,굴운리구간,-,4.74,쉬움,84,59
9,427200401,2216100300,공작산,4115,군업리구간,-,4.24,쉬움,106,74
9,427200401,2216100300,공작산,4116,노천리구간,-,3.29,쉬움,123,86
9,427200401,2216100300,공작산,4117,-,-,4.96,쉬움,88,61
9,427200401,2216100300,공작산,4118,-,-,0.07,쉬움,1,1
10,116200201,1105040200,관악산,4281,-,-,0.82,쉬움,14,10
10,116200201,1105040200,관악산,4282,-,-,1.38,쉬움,24,17
10,116200201,1105040200,관악산,4283,-,-,0.91,쉬움,16,11
10,116200201,1105040200,관악산,4284,-,-,0.79,쉬움,14,10
10,116200201,1105040200,관악산,4285,-,-,1.06,쉬움,19,13
10,116200201,1105040200,관악산,4286,-,-,0.3,쉬움,5,4
10,116200201,1105040200,관악산,4287,-,-,0.73,쉬움,13,9
10,116200201,1105040200,관악산,4288,-,-,0.98,쉬움,17,12
10,116200201,1105040200,관악산,4289,-,-,0.95,쉬움,17,12
10,116200201,1105040200,관악산,4290,-,-,0.58,쉬움,10,7
10,116200201,1105040200,관악산,4291,-,-,0.88,쉬움,16,11
10,116200201,1105040200,관악산,4292,-,-,0.42,중간,8,6
10,116200201,1105040200,관악산,4293,-,-,0.22,쉬움,4,3
10,116200201,1105040200,관악산,4294,-,-,0.98,쉬움,17,12
10,116200201,1105040200,관악산,4295,남현동구간,-,3.59,쉬움,63,44
10,116200201,1105040200,관악산,4296,-,-,0.54,쉬움,10,7
10,116200201,1105040200,관악산,4297,-,-,0.64,쉬움,11,8
10,116200201,1105040200,관악산,4298,-,-,0.81,쉬움,14,10
10,116200201,1105040200,관악산,4299,-,-,1.24,쉬움,22,15
10,116200201,1105040200,관악산,4300,-,-,0.5,쉬움,9,6
10,116200201,1105040200,관악산,4301,중앙동구간,-,1.07,쉬움,23,16
10,116200201,1105040200,관악산,4302,-,-,0.16,쉬움,3,2
10,116200201,1105040200,관악산,4303,중앙동구간,-,0.76,쉬움,14,10
10,116200201,1105040200,관악산,4304,과천동구간,-,1.11,쉬움,21,15
10,116200201,1105040200,관악산,4305,중앙동구간,-,0.63,쉬움,11,8
10,116200201,1105040200,관악산,4306,-,-,0.51,쉬움,9,6
10,116200201,1105040200,관악산,4307,-,-,0.29,쉬움,5,4
10,116200201,1105040200,관악산,4308,-,-,0.84,쉬움,15,10
10,116200201,1105040200,관악산,4309,-,-,0.59,쉬움,10,7
10,116200201,1105040200,관악산,4310,과천동구간,-,0.62,쉬움,11,8
10,116200201,1105040200,관악산,4311,-,-,0.29,쉬움,5,4
10,116200201,1105040200,관악산,4312,갈현동구간,-,1.38,쉬움,24,17
10,116200201,1105040200,관악산,4313,-,-,0.11,쉬움,2,1
10,116200201,1105040200,관악산,4314,-,-,0.34,쉬움,6,4
10,116200201,1105040200,관악산,4315,-,-,0.56,쉬움,10,7
10,116200201,1105040200,관악산,4316,중앙동구간,-,0.26,쉬움,5,3
10,116200201,1105040200,관악산,4317,중앙동구간,-,0.27,쉬움,5,3
10,116200201,1105040200,관악산,4318,중앙동구간,-,0.29,쉬움,5,4
10,116200201,1105040200,관악산,4319,-,-,0.51,쉬움,9,6
10,116200201,1105040200,관악산,4320,중앙동구간,-,0.18,쉬움,3,2
10,116200201,1105040200,관악산,4321,과천동구간,-,0.64,쉬움,11,8
10,116200201,1105040200,관악산,4322,-,-,0.11,쉬움,2,1
10,116200201,1105040200,관악산,4323,중앙동구간,-,0.13,쉬움,2,2
10,116200201,1105040200,관악산,4324,-,-,0.12,쉬움,2,1
10,116200201,1105040200,관악산,4325,-,-,0.06,쉬움,1,1
10,116200201,1105040200,관악산,4326,-,-,0.01,쉬움,1,0
10,116200201,1105040200,관악산,4327,-,-,0.02,쉬움,1,0
10,116200201,1105040200,관악산,4328,-,-,0.25,쉬움,4,3
10,116200201,1105040200,관악산,4329,-,-,0.1,쉬움,2,1
10,116200201,1105040200,관악산,4330,-,-,0.14,쉬움,2,2
10,116200201,1105040200,관악산,4331,-,-,0.33,쉬움,6,4
10,116200201,1105040200,관악산,4332,-,-,0.46,쉬움,8,6
10,116200201,1105040200,관악산,4333,-,-,0.31,쉬움,5,4
10,116200201,1105040200,관악산,4334,-,-,0.25,쉬움,4,3
10,116200201,1105040200,관악산,4335,-,-,0.02,쉬움,1,0
10,116200201,1105040200,관악산,4336,-,-,0.29,쉬움,5,4
10,116200201,1105040200,관악산,4337,-,-,0.3,쉬움,5,4
10,116200201,1105040200,관악산,4338,-,-,0.11,쉬움,2,1
10,116200201,1105040200,관악산,4339,-,-,0.03,쉬움,1,0
10,116200201,1105040200,관악산,4340,-,-,0.01,쉬움,1,0
10,116200201,1105040200,관악산,4341,-,-,0.01,쉬움,1,0
10,116200201,1105040200,관악산,4342,-,-,0.33,쉬움,6,4
